country,date,total,new 
Slovakia,20-03-13,32,16
Slovakia,20-03-14,44,12
Slovakia,20-03-15,54,10
Slovakia,20-03-16,63,9
Slovakia,20-03-17,72,9
Slovakia,20-03-18,105,33
Slovakia,20-03-19,123,18
Slovakia,20-03-20,137,14
Slovakia,20-03-21,178,41
Slovakia,20-03-22,185,7
Slovakia,20-03-23,186,1
Slovakia,20-03-24,204,18
Slovakia,20-03-25,216,12
Slovakia,20-03-26,226,10
Slovakia,20-03-27,269,43
Slovakia,20-03-28,292,23
Slovakia,20-03-29,314,22
Slovakia,20-03-30,336,22
Slovakia,20-03-31,363,27
Slovakia,20-04-01,400,37
Slovakia,20-04-02,426,26
Slovakia,20-04-03,450,24
Slovakia,20-04-04,471,21
Slovakia,20-04-05,485,14
Slovakia,20-04-06,534,49
Slovakia,20-04-07,581,47
Slovakia,20-04-08,682,101
Slovakia,20-04-09,701,19
Slovakia,20-04-10,715,14
Slovakia,20-04-11,728,13
Slovakia,20-04-12,742,14
Slovakia,20-04-13,769,27
Slovakia,20-04-14,835,66
Slovakia,20-04-15,863,28
Slovakia,20-04-16,977,114
Slovakia,20-04-17,1049,72
Slovakia,20-04-18,1089,40
Slovakia,20-04-19,1161,72
Slovakia,20-04-20,1173,12
Slovakia,20-04-21,1199,26
Slovakia,20-04-22,1244,45
Slovakia,20-04-23,1325,81
Slovakia,20-04-24,1360,35
Slovakia,20-04-25,1373,13
Slovakia,20-04-26,1379,6
Slovakia,20-04-27,1381,2
Slovakia,20-04-28,1384,3
Slovakia,20-04-29,1391,7
Slovakia,20-04-30,1396,5
Slovakia,20-05-01,1403,7
Slovakia,20-05-02,1407,4
Slovakia,20-05-03,1408,1
Slovakia,20-05-04,1413,5
Slovakia,20-05-05,1421,8
Slovakia,20-05-06,1429,8
Slovakia,20-05-07,1445,16
Slovakia,20-05-08,1455,10
Slovakia,20-05-09,1455,0
Slovakia,20-05-10,1457,2
Slovakia,20-05-11,1457,0
Slovakia,20-05-12,1465,8
Slovakia,20-05-13,1469,4
Slovakia,20-05-14,1477,8
Slovakia,20-05-15,1480,3
Slovakia,20-05-16,1493,13
Slovakia,20-05-17,1494,1
Slovakia,20-05-18,1495,1
Slovakia,20-05-19,1495,0
Slovakia,20-05-20,1496,1
Slovakia,20-05-21,1502,6
Slovakia,20-05-22,1503,1
